1 Bed,2 Beds,3 Beds,4 Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Studio,Type,Zip_code
,,"$5,600 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,600'}]",Woodland Hills,"5530 Owensmouth Ave, Woodland Hills, CA 91367",1 Month Lease,https://www.apartments.com/5530-owensmouth-ave-woodland-hills-ca-unit-126/txcrrcb/,"1,047","1,047 Sq Ft",CA,,Condos,91367
"$1,750 ",,,,1-Dec,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,750'}]",Palm Springs,"1655 E Palm Canyon Dr, Palm Springs, CA 92264",1 Month Lease,https://www.apartments.com/1655-e-palm-canyon-dr-palm-springs-ca-unit-103/qym1g6w/,700,700 Sq Ft,CA,,Condos,92264
"$2,750 ",,,,1-Nov,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,750'}]",West Hollywood,"1145 Larrabee St, West Hollywood, CA 90069",12 Month Lease,https://www.apartments.com/1145-larrabee-st-west-hollywood-ca-unit-1/nb0006n/,725,725 Sq Ft,CA,,Condos,90069
,"$2,995 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,995'}]",Los Angeles,"5753 White Oak Ave, Los Angeles, CA 91316",12 Month Lease,https://www.apartments.com/5753-white-oak-ave-los-angeles-ca-unit-20/d5rfzdj/,"1,300","1,300 Sq Ft",CA,,Condos,91316
,,"$4,500 ",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,500'}]",Los Angeles,"2819 Alsace Ave, Los Angeles, CA 90016",12 Month Lease,https://www.apartments.com/2819-alsace-ave-los-angeles-ca-unit-1-4/mpwm6ck/,"1,317","1,317 Sq Ft",CA,,Condos,90016
,"$4,000 ",,,1-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,000'}]",Los Angeles,"1616 Granville Ave, Los Angeles, CA 90025",12 Month Lease,https://www.apartments.com/1616-granville-ave-los-angeles-ca-unit-104/ll6gqde/,"1,376","1,376 Sq Ft",CA,,Condos,90025
,"$3,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,200'}]",Long Beach,"400 W Ocean Blvd, Long Beach, CA 90802",12 Month Lease,https://www.apartments.com/400-w-ocean-blvd-long-beach-ca-unit-605/sm4hgg4/,"1,360","1,360 Sq Ft",CA,,Condos,90802
,"$6,500 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$6,500'}]",Beverly Hills,"9233 Burton Way, Beverly Hills, CA 90210",12 Month Lease,https://www.apartments.com/9233-burton-way-beverly-hills-ca-unit-406/lexf52g/,"1,588","1,588 Sq Ft",CA,,Condos,90210
,"$3,100 ",,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,100'}]",Los Angeles,"1957 N Bronson Ave, Los Angeles, CA 90068",6 Month Lease,https://www.apartments.com/1957-n-bronson-ave-los-angeles-ca-unit-112/3crcn4e/,"1,500","1,500 Sq Ft",CA,,Condos,90068
,"$3,400 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,400'}]",Los Angeles,"11820 Mayfield Ave, Los Angeles, CA 90049",12 Month Lease,https://www.apartments.com/11820-mayfield-ave-los-angeles-ca-unit-212/8vyv3m0/,"1,473","1,473 Sq Ft",CA,,Condos,90049
"$6,250 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$6,250'}]",Los Angeles,"615 Hampton Dr, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/615-hampton-dr-los-angeles-ca-unit-b306/z8d8jxy/,"1,075","1,075 Sq Ft",CA,,Condos,90291
,"$3,995 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,995'}]",Los Angeles,"2175 S Beverly Glen Blvd, Los Angeles, CA 90025",12 Month Lease,https://www.apartments.com/2175-s-beverly-glen-blvd-los-angeles-ca-unit-209/h9vzhs2/,"1,400","1,400 Sq Ft",CA,,Condos,90025
,"$3,450 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,450'}]",Santa Monica,"2308 Schader Dr, Santa Monica, CA 90404",12 Month Lease,https://www.apartments.com/2308-schader-dr-santa-monica-ca-unit-101/w17ceml/,868,868 Sq Ft,CA,,Condos,90404
,"$2,600 ",,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,600'}]",Redondo Beach,"1906 Rockefeller Ln, Redondo Beach, CA 90278",12 Month Lease,https://www.apartments.com/1906-rockefeller-ln-redondo-beach-ca-unit-d/2rrpxp8/,900,900 Sq Ft,CA,,Condos,90278
"$4,050 ",,,,7-Mar,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$4,050'}]",Redondo Beach,"565 Esplanade, Redondo Beach, CA 90277",1 Month Lease,https://www.apartments.com/565-esplanade-redondo-beach-ca-unit-308/fvpe86v/,717,717 Sq Ft,CA,,Condos,90277
"$4,800 ",,,,7-Jan,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$4,800'}]",Redondo Beach,"565 Esplanade, Redondo Beach, CA 90277",1 Month Lease,https://www.apartments.com/565-esplanade-redondo-beach-ca-unit-216/xndmx6n/,862,862 Sq Ft,CA,,Condos,90277
,,,"$5,500 ",Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,500'}]",Redondo Beach,"215 S Irena Ave, Redondo Beach, CA 90277",12 Month Lease,https://www.apartments.com/215-s-irena-ave-redondo-beach-ca-unit-b/n2220lq/,"2,607","2,607 Sq Ft",CA,,Condos,90277
,,"$5,900 ",,2-Nov,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,900'}]",Los Angeles,"20 Wavecrest Ave, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/20-wavecrest-ave-los-angeles-ca-unit/q20sc2x/,"1,500","1,500 Sq Ft",CA,,Condos,90291
,"$2,950 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,950'}]",Carlsbad,"140 Hemlock Ave, Carlsbad, CA 92008",6 Month Lease,https://www.apartments.com/140-hemlock-ave-carlsbad-ca-unit-a/wn7kg9k/,"1,600","1,600 Sq Ft",CA,,Condos,92008
,,,,1-Nov,1 BA,"[{'bedroom_type': 'Studio', 'price': '$4,900'}]",Santa Monica,"201 Ocean Ave, Santa Monica, CA 90402",6 Month Lease,https://www.apartments.com/201-ocean-ave-santa-monica-ca-unit-602/entslep/,500,500 Sq Ft,CA,"$4,900 ",Condos,90402
,"$2,450 ",,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,450'}]",Los Angeles,"25577 Pine Creek Ln, Los Angeles, CA 90744",12 Month Lease,https://www.apartments.com/25577-pine-creek-ln-los-angeles-ca-unit-a/43wt8dj/,"1,170","1,170 Sq Ft",CA,,Condos,90744
,"$2,995 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,995'}]",Los Angeles,"1551 S Sherbourne Dr, Los Angeles, CA 90035",12 Month Lease,https://www.apartments.com/1551-s-sherbourne-dr-los-angeles-ca-unit-101/5n1ee4m/,"1,450","1,450 Sq Ft",CA,,Condos,90035
,,"$4,200 ",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",Los Angeles,"1830 Kelton Ave, Los Angeles, CA 90025",12 Month Lease,https://www.apartments.com/1830-kelton-ave-los-angeles-ca-unit-1/xcvzp2m/,"1,539","1,539 Sq Ft",CA,,Condos,90025
,,"$3,900 ",,5-Nov,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,900'}]",Redondo Beach,"2312 Ruhland Ave, Redondo Beach, CA 90278",12 Month Lease,https://www.apartments.com/2312-ruhland-ave-redondo-beach-ca-unit-2/v8lzsfe/,"1,700","1,700 Sq Ft",CA,,Condos,90278
,,"$2,900 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,900'}]",Calabasas,"4255 Las Virgenes Rd, Calabasas, CA 91302",12 Month Lease,https://www.apartments.com/4255-las-virgenes-rd-calabasas-ca-unit-6/p0jel3s/,"1,241","1,241 Sq Ft",CA,,Condos,91302
,,,"$6,950 ",Available Now,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$6,950'}]",Santa Monica,"918 9th St, Santa Monica, CA 90403",12 Month Lease,https://www.apartments.com/918-9th-st-santa-monica-ca-unit-1/y7gx57r/,"2,800","2,800 Sq Ft",CA,,Condos,90403
"$3,500 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,500'}]",Santa Monica,"3101 3rd St, Santa Monica, CA 90405",6 Month Lease,https://www.apartments.com/3101-3rd-st-santa-monica-ca-unit-g/1t5hxs7/,500,500 Sq Ft,CA,,Condos,90405
,,"$6,499 ",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,499'}]",Los Angeles,"10787 Wilshire Blvd, Los Angeles, CA 90024",,https://www.apartments.com/10787-wilshire-blvd-los-angeles-ca/vxl60ef/,,,CA,,Condos,90024
,,"$4,295 ",,1-Nov,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,295'}]",Beverly Hills,"125 N Gale Dr, Beverly Hills, CA 90211",12 Month Lease,https://www.apartments.com/125-n-gale-dr-beverly-hills-ca-unit-207/90lf8k6/,"1,762","1,762 Sq Ft",CA,,Condos,90211
"$2,400 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,400'}]",Los Angeles,"21520 Burbank Blvd, Los Angeles, CA 91367",12 Month Lease,https://www.apartments.com/21520-burbank-blvd-los-angeles-ca-unit-308/zpyycqw/,660,660 Sq Ft,CA,,Condos,91367
,,"$6,950 ",,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,950'}]",Redondo Beach,"1110 Esplanade, Redondo Beach, CA 90277",12 Month Lease,https://www.apartments.com/1110-esplanade-redondo-beach-ca-unit-9/hct69e3/,"2,500","2,500 Sq Ft",CA,,Condos,90277
,"$3,395 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,395'}]",Los Angeles,"1522 S Saltair Ave, Los Angeles, CA 90025",12 Month Lease,https://www.apartments.com/1522-s-saltair-ave-los-angeles-ca-unit-204/jmh8gd5/,"1,115","1,115 Sq Ft",CA,,Condos,90025
,"$4,375 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,375'}]",Santa Monica,"1131 California Ave, Santa Monica, CA 90403",12 Month Lease,https://www.apartments.com/1131-california-ave-santa-monica-ca-unit-205/erfnzjm/,"1,250","1,250 Sq Ft",CA,,Condos,90403
,,"$2,650 ",,1-Nov,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,650'}]",Los Angeles,"370 Miraleste Dr, Los Angeles, CA 90732",12 Month Lease,https://www.apartments.com/370-miraleste-dr-los-angeles-ca-unit-389/tn2lhjb/,"1,272","1,272 Sq Ft",CA,,Condos,90732
,"$3,900 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,900'}]",Los Angeles,"320 S Willaman Dr, Los Angeles, CA 90048",12 Month Lease,https://www.apartments.com/320-s-willaman-dr-los-angeles-ca-unit-301/j659jn4/,"1,400","1,400 Sq Ft",CA,,Condos,90048
"$2,375 ",,,,26-Nov,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,375'}]",Fountain Valley,"17200 Newhope St, Fountain Valley, CA 92708",1 Month Lease,https://www.apartments.com/17200-newhope-st-fountain-valley-ca-unit-116/qg17e5z/,600,600 Sq Ft,CA,,Condos,92708
"$1,975 ",,,,22-Nov,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,975'}]",Fountain Valley,"17200 Newhope St, Fountain Valley, CA 92708",1 Month Lease,https://www.apartments.com/17200-newhope-st-fountain-valley-ca-unit-105/1539jy6/,600,600 Sq Ft,CA,,Condos,92708
,"$8,500 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$8,500'}]",Beverly Hills,"200 N Swall Dr, Beverly Hills, CA 90211",12 Month Lease,https://www.apartments.com/200-n-swall-dr-beverly-hills-ca-unit-56/6f0359v/,"1,800","1,800 Sq Ft",CA,,Condos,90211
"$2,100 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,100'}]",Long Beach,"525 E Seaside Way, Long Beach, CA 90802",12 Month Lease,https://www.apartments.com/525-e-seaside-way-long-beach-ca-unit-210/pjbytct/,625,625 Sq Ft,CA,,Condos,90802
,"$3,595 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,595'}]",Los Angeles,"1706 Colby Ave, Los Angeles, CA 90025",12 Month Lease,https://www.apartments.com/1706-colby-ave-los-angeles-ca-unit-301/nl874vm/,"1,359","1,359 Sq Ft",CA,,Condos,90025
,,"$1,800 ",,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$1,800'}]",Ontario,"1401 E Nocta St, Ontario, CA 91764",12 Month Lease,https://www.apartments.com/1401-e-nocta-st-ontario-ca-unit-d/fjt4wcv/,"1,000","1,000 Sq Ft",CA,,Condos,91764
,"$4,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,200'}]",Los Angeles,"10535 Wilshire Blvd, Los Angeles, CA 90024",12 Month Lease,https://www.apartments.com/10535-wilshire-blvd-los-angeles-ca-unit-1203/zpf26rx/,"1,400","1,400 Sq Ft",CA,,Condos,90024
,,"$4,200 ",,1-Nov,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",Hermosa Beach,"1600 Ardmore Ave, Hermosa Beach, CA 90254",12 Month Lease,https://www.apartments.com/1600-ardmore-ave-hermosa-beach-ca-unit-420/0gh8es0/,"1,450","1,450 Sq Ft",CA,,Condos,90254
"$2,690 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,690'}]",Huntington Beach,"1400 Pacific Coast Hwy, Huntington Beach, CA 92648",12 Month Lease,https://www.apartments.com/1400-pacific-coast-hwy-huntington-beach-ca-unit-000/2j376zb/,"1,000","1,000 Sq Ft",CA,,Condos,92648
,"$2,425 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,425'}]",Los Angeles,"5525 Canoga Ave, Los Angeles, CA 91367",12 Month Lease,https://www.apartments.com/5525-canoga-ave-los-angeles-ca-unit-203/tfj4pfb/,920,920 Sq Ft,CA,,Condos,91367
,"$3,100 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,100'}]",Los Angeles,"1535 S Bentley Ave, Los Angeles, CA 90025",12 Month Lease,https://www.apartments.com/1535-s-bentley-ave-los-angeles-ca-unit-105/10wzms7/,"1,165","1,165 Sq Ft",CA,,Condos,90025
"$1,750 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,750'}]",Los Angeles,"5460 White Oak Ave, Los Angeles, CA 91316",12 Month Lease,https://www.apartments.com/5460-white-oak-ave-los-angeles-ca-unit-a201/3cw37jf/,700,700 Sq Ft,CA,,Condos,91316
,,"$2,350 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,350'}]",Los Angeles,"510 San Juan Ave, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/510-san-juan-ave-los-angeles-ca-unit-1-2/t7hz919/,"1,500","1,500 Sq Ft",CA,,Condos,90291
,"$2,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,200'}]",Los Angeles,"22100 W Burbank Blvd, Los Angeles, CA 91367",12 Month Lease,https://www.apartments.com/22100-w-burbank-blvd-los-angeles-ca-unit-100/9rm9px4/,900,900 Sq Ft,CA,,Condos,91367
"$2,300 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,300'}]",San Diego,"2510 Torrey Pines Rd, San Diego, CA 92037",12 Month Lease,https://www.apartments.com/2510-torrey-pines-rd-san-diego-ca-unit-214/bnm1qpc/,750,750 Sq Ft,CA,,Condos,92037
,"$7,500 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$7,500'}]",Beverly Hills,"430 N Maple Dr, Beverly Hills, CA 90210",12 Month Lease,https://www.apartments.com/430-n-maple-dr-beverly-hills-ca-unit-306/mjqlswj/,"2,100","2,100 Sq Ft",CA,,Condos,90210
,"$6,400 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$6,400'}]",Beverly Hills,"430 N Maple Dr, Beverly Hills, CA 90210",12 Month Lease,https://www.apartments.com/430-n-maple-dr-beverly-hills-ca-unit-304/1cywl56/,"2,000","2,000 Sq Ft",CA,,Condos,90210
,,"$4,950 ",,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,950'}]",San Diego,"329 Bonair St, San Diego, CA 92037",12 Month Lease,https://www.apartments.com/329-bonair-st-san-diego-ca-unit-8/4sqcrwl/,"1,600","1,600 Sq Ft",CA,,Condos,92037
,"$2,350 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,350'}]",Arcadia,"630 W Huntington Dr, Arcadia, CA 91007",12 Month Lease,https://www.apartments.com/630-w-huntington-dr-arcadia-ca-unit-215/xrvjlhn/,"1,400","1,400 Sq Ft",CA,,Condos,91007
,,,,1-Nov,1 BA,"[{'bedroom_type': 'Studio', 'price': '$1,900'}]",Redondo Beach,"250 The Vlg, Redondo Beach, CA 90277",12 Month Lease,https://www.apartments.com/250-the-vlg-redondo-beach-ca-unit-206/zfjfy2x/,577,577 Sq Ft,CA,"$1,900 ",Condos,90277
"$3,400 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,400'}]",Santa Monica,"1033 9th St, Santa Monica, CA 90403",12 Month Lease,https://www.apartments.com/1033-9th-st-santa-monica-ca-unit-c/l3vqtff/,766,766 Sq Ft,CA,,Condos,90403
,,"$7,450 ",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$7,450'}]",Redondo Beach,"520 Esplanade, Redondo Beach, CA 90277",1 Month Lease,https://www.apartments.com/520-esplanade-redondo-beach-ca-unit-b/x1ql7hp/,"2,000","2,000 Sq Ft",CA,,Condos,90277
,"$2,400 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",Santa Clarita,"18205 Flynn Dr, Santa Clarita, CA 91387",12 Month Lease,https://www.apartments.com/18205-flynn-dr-santa-clarita-ca-unit-5104/s4737c6/,"1,245","1,245 Sq Ft",CA,,Condos,91387
,"$2,150 ",,,1-Nov,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,150'}]",Ventura,"255 Limoneira Ave, Ventura, CA 93003",1 Month Lease,https://www.apartments.com/255-limoneira-ave-ventura-ca-unit-a/v79rd6e/,"1,200","1,200 Sq Ft",CA,,Condos,93003
,,"$7,300 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$7,300'}]",Santa Monica,"535 Ocean Ave, Santa Monica, CA 90402",12 Month Lease,https://www.apartments.com/535-ocean-ave-santa-monica-ca-unit-6a/nww64kq/,"1,781","1,781 Sq Ft",CA,,Condos,90402
,"$5,500 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$5,500'}]",Pacific Palisades,"17350 W Sunset Blvd, Pacific Palisades, CA 90272",12 Month Lease,https://www.apartments.com/17350-w-sunset-blvd-pacific-palisades-ca-unit-706/82p2hg2/,"1,279","1,279 Sq Ft",CA,,Condos,90272
,,"$12,000 ",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$12,000'}]",Santa Monica,"201 Ocean Ave, Santa Monica, CA 90402",,https://www.apartments.com/201-ocean-ave-santa-monica-ca-unit-ph4/gsxfw7y/,,,CA,,Condos,90402
"$6,500 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$6,500'}]",Santa Monica,"201 Ocean Ave, Santa Monica, CA 90402",12 Month Lease,https://www.apartments.com/201-ocean-ave-santa-monica-ca-unit-b1105/ng0x11p/,900,900 Sq Ft,CA,,Condos,90402
,"$7,500 ",,,1-Jan,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$7,500'}]",Santa Monica,"222 7th St, Santa Monica, CA 90402",12 Month Lease,https://www.apartments.com/222-7th-st-santa-monica-ca-unit-114/h9br6s0/,"1,300","1,300 Sq Ft",CA,,Condos,90402
