Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,2,SanFrancisco,"874 Shotwell St, San Francisco, CA 94110",Condo,https://www.zillow.com/homedetails/874-Shotwell-St-San-Francisco-CA-94110/2132911585_zpid/,Condo for sale,"$1,199,000","1,137",CA,874 Shotwell St,1908,"$1,418,172","$1,055",94110
1,1,Sacramento,"1900 Danbrook Dr UNIT 1611, Sacramento, CA 95835",Condo,https://www.zillow.com/homedetails/1900-Danbrook-Dr-UNIT-1611-Sacramento-CA-95835/66118359_zpid/,Condo for sale,"$219,500",829,CA,1900 Danbrook Dr UNIT 1611,2005,"$214,940",$265,95835
1,1,SanJose,"259 N Capitol Ave UNIT 278, San Jose, CA 95127",Condo,https://www.zillow.com/homedetails/259-N-Capitol-Ave-UNIT-278-San-Jose-CA-95127/19722283_zpid/,Condo for sale,"$359,000",777,CA,259 N Capitol Ave UNIT 278,1977,"$359,889",$462,95127
2,3,MissionViejo,"26243 Via Roble # 18, Mission Viejo, CA 92691",Condo,https://www.zillow.com/homedetails/26243-Via-Roble-18-Mission-Viejo-CA-92691/25693207_zpid/,Condo for sale,"$415,000","1,144",CA,26243 Via Roble # 18,1976,"$412,251",$363,92691
3,3,HuntingtonBeach,"9931 Barranca Cir, Huntington Beach, CA 92646",Condo,https://www.zillow.com/homedetails/9931-Barranca-Cir-Huntington-Beach-CA-92646/25269947_zpid/,Condo for sale,"$675,000","1,485",CA,9931 Barranca Cir,1973,"$669,999",$455,92646
2,2,LosAngeles,"5051 Rosewood Ave APT 105, Los Angeles, CA 90004",Condo,https://www.zillow.com/homedetails/5051-Rosewood-Ave-APT-105-Los-Angeles-CA-90004/20781909_zpid/,Condo for sale,"$495,000",910,CA,5051 Rosewood Ave APT 105,1989,"$500,187",$544,90004
2,2,PalmSprings,"454 N Greenhouse Way, Palm Springs, CA 92262",Condo,https://www.zillow.com/homedetails/454-N-Greenhouse-Way-Palm-Springs-CA-92262/18028493_zpid/,Condo for sale,"$309,000","1,221",CA,454 N Greenhouse Way,1974,"$302,802",$253,92262
4,4,RanchoMirage,"10112 Lakeview Dr, Rancho Mirage, CA 92270",Condo,https://www.zillow.com/homedetails/10112-Lakeview-Dr-Rancho-Mirage-CA-92270/18126848_zpid/,Condo for sale,"$519,000","3,075",CA,10112 Lakeview Dr,1984,"$505,692",$169,92270
1,1,ElCajon,"12191 Cuyamaca College Dr E UNIT 210, El Cajon, CA 92019",Condo,https://www.zillow.com/homedetails/12191-Cuyamaca-College-Dr-E-UNIT-210-El-Cajon-CA-92019/70597617_zpid/,Condo for sale,"$259,999",664,CA,12191 Cuyamaca College Dr E UNIT 210,1995,"$256,238",$392,92019
1,2,SanDiego,"360 Rosecrans St APT 6, San Diego, CA 92106",Condo,https://www.zillow.com/homedetails/360-Rosecrans-St-APT-6-San-Diego-CA-92106/17065613_zpid/,Condo for sale,"$579,000",950,CA,360 Rosecrans St APT 6,1970,"$576,683",$609,92106
4,3,Santee,"8803 Appleblossom Ct UNIT 3, Santee, CA 92071",Condo,https://www.zillow.com/homedetails/8803-Appleblossom-Ct-UNIT-3-Santee-CA-92071/2082335543_zpid/,Condo for sale,"$449,000","1,587",CA,8803 Appleblossom Ct UNIT 3,2005,"$449,001",$283,92071
2,2,Coronado,"1750 Avenida Del Mundo UNIT 208, Coronado, CA 92118",Condo,https://www.zillow.com/homedetails/1750-Avenida-Del-Mundo-UNIT-208-Coronado-CA-92118/17074084_zpid/,Condo for sale,"$1,510,000","1,320",CA,1750 Avenida Del Mundo UNIT 208,1978,"$1,457,933","$1,144",92118
2,2,WestHollywood,"720 Huntley Dr APT 204, West Hollywood, CA 90069",Condo,https://www.zillow.com/homedetails/720-Huntley-Dr-APT-204-West-Hollywood-CA-90069/20516996_zpid/,Condo for sale,"$1,325,000","1,721",CA,720 Huntley Dr APT 204,1982,"$1,326,817",$770,90069
3,3,AlisoViejo,"3 Allaire Way, Aliso Viejo, CA 92656",Condo,https://www.zillow.com/homedetails/3-Allaire-Way-Aliso-Viejo-CA-92656/25742536_zpid/,Condo for sale,"$750,000","1,500",CA,3 Allaire Way,1997,"$743,283",$500,92656
1,Studio,SanFrancisco,"631 Ofarrell St APT 507, San Francisco, CA 94109",Condo,https://www.zillow.com/homedetails/631-Ofarrell-St-APT-507-San-Francisco-CA-94109/15069431_zpid/,Condo for sale,"$539,000",520,CA,631 Ofarrell St APT 507,1930,"$539,707","$1,037",94109
2,2,Whittier,"4512 Workman Mill Rd APT 204, Whittier, CA 90601",Condo,https://www.zillow.com/homedetails/4512-Workman-Mill-Rd-APT-204-Whittier-CA-90601/21421916_zpid/,Condo for sale,"$372,500",994,CA,4512 Workman Mill Rd APT 204,1988,"$376,235",$375,90601
1,1,Oceanside,"5064 Via Manos UNIT F, Oceanside, CA 92057",Condo,https://www.zillow.com/homedetails/5064-Via-Manos-UNIT-F-Oceanside-CA-92057/16591901_zpid/,Condo for sale,"$285,000",762,CA,5064 Via Manos UNIT F,1993,"$284,227",$374,92057
2,2,Oxnard,"4080 Tradewinds Dr, Oxnard, CA",Condo,https://www.zillow.com/homedetails/4080-Tradewinds-Dr-Oxnard-CA-93035/300027614_zpid/,New construction,"$869,750","1,700",CA,4080 Tradewinds Dr,2017,"$855,173",$512,null
2,2,SantaMonica,"1041 Lincoln Blvd UNIT 2, Santa Monica, CA 90403",Condo,https://www.zillow.com/homedetails/1041-Lincoln-Blvd-UNIT-2-Santa-Monica-CA-90403/20479271_zpid/,Condo for sale,"$1,049,000","1,044",CA,1041 Lincoln Blvd UNIT 2,1961,"$1,049,010","$1,005",90403
2,2,LosAngeles,"1550 N Laurel Ave APT 303, Los Angeles, CA 90046",Condo,https://www.zillow.com/homedetails/1550-N-Laurel-Ave-APT-303-Los-Angeles-CA-90046/20795349_zpid/,Condo for sale,"$820,000",990,CA,1550 N Laurel Ave APT 303,1962,"$847,333",$828,90046
2,2,SanDiego,"700 W Harbor Dr UNIT 1803, San Diego, CA 92101",Condo,https://www.zillow.com/homedetails/700-W-Harbor-Dr-UNIT-1803-San-Diego-CA-92101/61240458_zpid/,Condo for sale,"$1,385,000","1,374",CA,700 W Harbor Dr UNIT 1803,2003,"$1,334,636","$1,008",92101
3,3,Fillmore,"207 Clearwood St, Fillmore, CA 93015",Condo,https://www.zillow.com/homedetails/207-Clearwood-St-Fillmore-CA-93015/241533643_zpid/,Condo for sale,"$429,990","1,534",CA,207 Clearwood St,2017,"$422,737",$280,93015
3,3,Corona,"2290 Indigo Hills Dr UNIT 2, Corona, CA 92879",Condo,https://www.zillow.com/homedetails/2290-Indigo-Hills-Dr-UNIT-2-Corona-CA-92879/17798786_zpid/,Condo for sale,"$399,800","1,714",CA,2290 Indigo Hills Dr UNIT 2,1994,"$399,800",$233,92879
3,4,Eastvale,"6397 Altura Ln, Eastvale, CA 91752",Condo,https://www.zillow.com/homedetails/6397-Altura-Ln-Eastvale-CA-91752/79821329_zpid/,Condo for sale,"$429,900","2,016",CA,6397 Altura Ln,2006,"$429,900",$213,91752
2,2,SantaBarbara,"4996 Birchwood Rd, Santa Barbara, CA 93111",Condo,https://www.zillow.com/homedetails/4996-Birchwood-Rd-Santa-Barbara-CA-93111/15908772_zpid/,Condo for sale,"$625,000","1,030",CA,4996 Birchwood Rd,1970,"$610,392",$607,93111
3,3,LaderaRanch,"5 Corbin St, Ladera Ranch, CA 92694",Condo,https://www.zillow.com/homedetails/5-Corbin-St-Ladera-Ranch-CA-92694/63117544_zpid/,Condo for sale,"$569,000","1,560",CA,5 Corbin St,2003,"$560,778",$365,92694
3,3,Ontario,"1802 N Vineyard Ave APT A, Ontario, CA 91764",Condo,https://www.zillow.com/homedetails/1802-N-Vineyard-Ave-APT-A-Ontario-CA-91764/2088498734_zpid/,Condo for sale,"$320,000","1,512",CA,1802 N Vineyard Ave APT A,1983,"$317,901",$212,91764
2,3,LosAltos,"73 3rd St APT 15B, Los Altos, CA 94022",Condo,https://www.zillow.com/homedetails/73-3rd-St-APT-15B-Los-Altos-CA-94022/2100777036_zpid/,Condo for sale,"$1,598,000","1,520",CA,73 3rd St APT 15B,1974,"$1,690,000","$1,051",94022
2,2,MountainView,"1033 Crestview Dr APT 104, Mountain View, CA 94040",Condo,https://www.zillow.com/homedetails/1033-Crestview-Dr-APT-104-Mountain-View-CA-94040/19538291_zpid/,Condo for sale,"$897,000","1,140",CA,1033 Crestview Dr APT 104,1969,"$951,349",$787,94040
2,2,Lancaster,"2815 W Avenue K12 APT 172, Lancaster, CA 93536",Condo,https://www.zillow.com/homedetails/2815-W-Avenue-K12-APT-172-Lancaster-CA-93536/20282227_zpid/,Condo for sale,"$170,000",936,CA,2815 W Avenue K12 APT 172,1990,"$169,899",$182,93536
2,2,LongBeach,"3605 E Anaheim St UNIT 327, Long Beach, CA 90804",Condo,https://www.zillow.com/homedetails/3605-E-Anaheim-St-UNIT-327-Long-Beach-CA-90804/21221710_zpid/,Condo for sale,"$389,000",937,CA,3605 E Anaheim St UNIT 327,1990,"$389,389",$415,90804
2,2,LocaleatStateStreet,"Flats Residence 2.1 Plan, Locale at State Street",Condo,https://www.zillow.com/community/locale-at-state-street/2084796900_zpid/,New construction,"$798,000+","1,201",null,Flats Residence 2.1 Plan,2019,"$782,040",null,null
1,1,Alameda,"2209 Otis Dr APT J, Alameda, CA 94501",Condo,https://www.zillow.com/homedetails/2209-Otis-Dr-APT-J-Alameda-CA-94501/24867966_zpid/,Condo for sale,"$399,000",715,CA,2209 Otis Dr APT J,1962,"$423,181",$558,94501
2,3,Auburn,"2237 Country Villa Ct # 14, Auburn, CA 95603",Condo,https://www.zillow.com/homedetails/2237-Country-Villa-Ct-14-Auburn-CA-95603/2082336870_zpid/,Condo for sale,"$310,000","1,195",CA,2237 Country Villa Ct # 14,1988,"$297,083",$259,95603
1,1,Moraga,"651 Moraga Rd APT 2, Moraga, CA 94556",Condo,https://www.zillow.com/homedetails/651-Moraga-Rd-APT-2-Moraga-CA-94556/18470502_zpid/,Condo for sale,"$365,000",669,CA,651 Moraga Rd APT 2,1962,"$374,307",$546,94556
2,3,Irvine,"3159 Watermarke Pl, Irvine, CA 92612",Condo,https://www.zillow.com/homedetails/3159-Watermarke-Pl-Irvine-CA-92612/64485351_zpid/,Condo for sale,"$685,000","1,456",CA,3159 Watermarke Pl,2004,"$671,655",$470,92612
2,2,SanDiego,"700 W East St UNIT 2701, San Diego, CA 92101",Condo,https://www.zillow.com/homedetails/700-W-East-St-UNIT-2701-San-Diego-CA-92101/70598151_zpid/,Condo for sale,"$1,175,000","1,315",CA,700 W East St UNIT 2701,2007,"$1,148,888",$894,92101
2,2,Pasadena,"330 W California Blvd APT 310, Pasadena, CA 91105",Condo,https://www.zillow.com/homedetails/330-W-California-Blvd-APT-310-Pasadena-CA-91105/20860493_zpid/,Condo for sale,"$749,000","1,350",CA,330 W California Blvd APT 310,1974,"$760,459",$555,91105
1,2,Sacramento,"2816 Santa Paula Ct, Sacramento, CA 95821",Condo,https://www.zillow.com/homedetails/2816-Santa-Paula-Ct-Sacramento-CA-95821/26082740_zpid/,Condo for sale,"$179,500",952,CA,2816 Santa Paula Ct,1951,"$177,830",$189,95821
2,3,Irvine,"58 Greenfield # 57, Irvine, CA 92614",Condo,https://www.zillow.com/homedetails/58-Greenfield-57-Irvine-CA-92614/25738439_zpid/,For sale by owner,"$589,000","1,267",CA,58 Greenfield # 57,1982,"$546,903",$465,92614
3,2,ChulaVista,"1356 Nicolette Ave UNIT 1412, Chula Vista, CA 91913",Condo,https://www.zillow.com/homedetails/1356-Nicolette-Ave-UNIT-1412-Chula-Vista-CA-91913/2082337468_zpid/,Condo for sale,"$384,900","1,192",CA,1356 Nicolette Ave UNIT 1412,2005,"$384,910",$323,91913
3,2,LosAngeles,"10925 Blix St APT 308, Los Angeles, CA 91602",Condo,https://www.zillow.com/homedetails/10925-Blix-St-APT-308-Los-Angeles-CA-91602/20042930_zpid/,Condo for sale,"$539,000","1,388",CA,10925 Blix St APT 308,1991,"$540,174",$388,91602
2,2,LagunaWoods,"2249 Via Mariposa E UNIT Q, Laguna Woods, CA 92637",Condo,https://www.zillow.com/homedetails/2249-Via-Mariposa-E-UNIT-Q-Laguna-Woods-CA-92637/25672240_zpid/,Condo for sale,"$299,000","1,009",CA,2249 Via Mariposa E UNIT Q,1969,"$293,444",$296,92637
1,1,Whittier,"10706 Colima Rd UNIT 702, Whittier, CA 90604",Condo,https://www.zillow.com/homedetails/10706-Colima-Rd-UNIT-702-Whittier-CA-90604/21462141_zpid/,Condo for sale,"$285,000",790,CA,10706 Colima Rd UNIT 702,1987,"$285,002",$361,90604
2,3,Oceanside,"5021 Los Morros Way UNIT 29, Oceanside, CA 92057",Condo,https://www.zillow.com/homedetails/5021-Los-Morros-Way-UNIT-29-Oceanside-CA-92057/63658057_zpid/,Condo for sale,"$335,000","1,100",CA,5021 Los Morros Way UNIT 29,1986,"$332,294",$305,92057
3,2,BeverlyHills,"411 N Oakhurst Dr UNIT 407, Beverly Hills, CA 90210",Condo,https://www.zillow.com/homedetails/411-N-Oakhurst-Dr-UNIT-407-Beverly-Hills-CA-90210/51582587_zpid/,Condo for sale,"$1,659,000","1,845",CA,411 N Oakhurst Dr UNIT 407,1999,"$1,659,307",$899,90210
2,2,OlympicValley,"1850 Village South Rd # 4-317, Olympic Valley, CA 96146",Condo,https://www.zillow.com/homedetails/1850-Village-South-Rd-4-317-Olympic-Valley-CA-96146/2106277065_zpid/,Condo for sale,"$738,000","1,075",CA,1850 Village South Rd # 4-317,2003,"$716,914",$687,96146
1,1,SanFrancisco,"135 Carl St APT 6, San Francisco, CA 94117",Condo,https://www.zillow.com/homedetails/135-Carl-St-APT-6-San-Francisco-CA-94117/63196948_zpid/,Condo for sale,"$895,000",936,CA,135 Carl St APT 6,1912,"$1,165,831",$956,94117
2,2,LosAngeles,"17339 Tramonto Dr APT 302, Los Angeles, CA 90272",Condo,https://www.zillow.com/homedetails/17339-Tramonto-Dr-APT-302-Los-Angeles-CA-90272/20543135_zpid/,Condo for sale,"$949,000","1,816",CA,17339 Tramonto Dr APT 302,1965,"$949,006",$523,90272
1,1,SanRamon,"745 Watson Canyon Ct APT 229, San Ramon, CA 94582",Condo,https://www.zillow.com/homedetails/745-Watson-Canyon-Ct-APT-229-San-Ramon-CA-94582/18451878_zpid/,Condo for sale,"$365,000",428,CA,745 Watson Canyon Ct APT 229,1988,"$362,631",$853,94582
1,1,LaJolla,"9263 Regents Rd # B207, La Jolla, CA 92037",Condo,https://www.zillow.com/homedetails/9263-Regents-Rd-B207-La-Jolla-CA-92037/63658922_zpid/,Condo for sale,"$455,000",764,CA,9263 Regents Rd # B207,2000,"$444,473",$596,92037
3,3,Carlsbad,"2839 Hillsboro Ct, Carlsbad, CA 92010",Condo,https://www.zillow.com/homedetails/2839-Hillsboro-Ct-Carlsbad-CA-92010/16620296_zpid/,Condo for sale,"$559,000","1,693",CA,2839 Hillsboro Ct,1984,"$553,177",$330,92010
4,3,Fremont,"169 Branta Cmn, Fremont, CA 94539",Condo,https://www.zillow.com/homedetails/169-Branta-Cmn-Fremont-CA-94539/249986586_zpid/,Condo for sale,"$899,888","1,580",CA,169 Branta Cmn,2016,"$893,549",$570,94539
3,3,ElCajon,"1538 Granite Hills Dr UNIT B, El Cajon, CA 92019",Condo,https://www.zillow.com/homedetails/1538-Granite-Hills-Dr-UNIT-B-El-Cajon-CA-92019/17052510_zpid/,Condo for sale,"$420,000","1,351",CA,1538 Granite Hills Dr UNIT B,1983,"$413,699",$311,92019
3,2,RanchoSantaMargarita,"17 Tierra Plano, Rancho Santa Margarita, CA 92688",Condo,https://www.zillow.com/homedetails/17-Tierra-Plano-Rancho-Santa-Margarita-CA-92688/25747782_zpid/,Condo for sale,"$495,000","1,241",CA,17 Tierra Plano,1998,"$487,855",$399,92688
2,2,SanDiego,"6750 Beadnell Way UNIT 27, San Diego, CA 92117",Condo,https://www.zillow.com/homedetails/6750-Beadnell-Way-UNIT-27-San-Diego-CA-92117/64636760_zpid/,Condo for sale,"$349,900",883,CA,6750 Beadnell Way UNIT 27,1994,"$346,559",$396,92117
2,3,SanMarcos,"1666 Via Ocioso, San Marcos, CA 92078",Condo,https://www.zillow.com/homedetails/1666-Via-Ocioso-San-Marcos-CA-92078/16674336_zpid/,Condo for sale,"$535,000","1,339",CA,1666 Via Ocioso,1989,"$529,764",$400,92078
2,3,SanFrancisco,"15 19 Landers St # 19, San Francisco, CA 94114",Condo,https://www.zillow.com/homedetails/15-19-Landers-St-19-San-Francisco-CA-94114/2082338994_zpid/,Condo for sale,"$1,650,000","1,486",CA,15 19 Landers St # 19,1905,None,"$1,110",94114
2,1,SanFrancisco,"699 Pennsylvania Ave APT 1, San Francisco, CA 94107",Condo,https://www.zillow.com/homedetails/699-Pennsylvania-Ave-APT-1-San-Francisco-CA-94107/59700626_zpid/,Condo for sale,"$888,888",971,CA,699 Pennsylvania Ave APT 1,2001,"$984,563",$915,94107
1,3,SanFrancisco,"209 20th Ave, San Francisco, CA 94121",Condo,https://www.zillow.com/homedetails/209-20th-Ave-San-Francisco-CA-94121/303806145_zpid/,Condo for sale,"$949,000","1,493",CA,209 20th Ave,1907,"$1,085,605",$636,94121
1,--,TowerIIPlan,"Floor Plan 10, Tower II Plan, Metropolis Los Angeles",Condo,https://www.zillow.com/community/metropolis-los-angeles/2082609924_zpid/,New construction,"$486,000+",563,Metropolis,Floor Plan 10,2019,"$490,958",$863,Los
2,2,MIRA,"280 Spear Street #24C Plan, MIRA",Condo,https://www.zillow.com/community/mira/2082609852_zpid/,New construction,"$1,930,000+","1,209",null,280 Spear Street #24C Plan,2019,"$1,910,689",null,null
2,2,HuntingtonBeach,"2323 Huntington St APT 902, Huntington Beach, CA 92648",Condo,https://www.zillow.com/homedetails/2323-Huntington-St-APT-902-Huntington-Beach-CA-92648/25735371_zpid/,Condo for sale,"$465,000",973,CA,2323 Huntington St APT 902,1978,"$462,862",$478,92648
